ASX LISTED COMPANIES AS AT THU OCT 23 00:01:24 EST 2014
PUMA MASTERFUND S-4,PUA.AX,NOT APPLIC
PUMA MASTERFUND S-5,PUE.AX,NOT APPLIC
PUMA MASTERFUND S-6,PUD.AX,NOT APPLIC
PUMA MASTERFUND S-7,PUS.AX,NOT APPLIC
PUMA MASTERFUND S-8,PUG.AX,NOT APPLIC
PUMA SERIES 2013-1,PUJ.AX,NOT APPLIC
PUMA SERIES 2014-1,PUK.AX,NOT APPLIC
PUMA SERIES 2014-2,PUO.AX,NOT APPLIC
PURA VIDA ENERGY NL,PVD.AX,ENERGY
Q LIMITED,QXQ.AX,MEDIA
Q TECHNOLOGY GROUP LIMITED,QTG.AX,TECHNOLOGY HARDWARE & EQUIPMENT
QANDA TECHNOLOGY LTD,QNA.AX,SOFTWARE & SERVICES
QANTAS AIRWAYS LIMITED,QAN.AX,TRANSPORTATION
QBE INSURANCE GROUP LIMITED,QBE.AX,INSURANCE
QRXPHARMA LTD,QRX.AX,PHARMACEUTICALS & BIOTECHNOLOGY
QUANTUM ENERGY LIMITED.,QTM.AX,CONSUMER DURABLES & APPAREL
QUANTUM RESOURCES LIMITED,QUR.AX,MATERIALS
QUBE HOLDINGS LIMITED,QUB.AX,TRANSPORTATION
QUEBEC,QBC.AX,NOT APPLIC
QUEENSLAND BAUXITE LIMITED,QBL.AX,MATERIALS
QUEENSLAND MINING CORPORATION LIMITED,QMN.AX,MATERIALS
QUEENSLAND TREASURY CORPORATION,XQL.AX,NOT APPLIC
QUEST INVESTMENTS LIMITED,QST.AX,DIVERSIFIED FINANCIALS
QUEST MINERALS LIMITED,QNL.AX,MATERIALS
QUEST PETROLEUM NL,QPN.AX,ENERGY
QUESTE COMMUNICATIONS LIMITED,QUE.AX,TELECOMMUNICATION SERVICES
QUESTUS LIMITED,QSS.AX,DIVERSIFIED FINANCIALS
QUICKFLIX LIMITED,QFX.AX,RETAILING
QUICKSTEP HOLDINGS LIMITED,QHL.AX,CAPITAL GOODS
QUINTESSENTIAL RESOURCES LIMITED,QRL.AX,MATERIALS
QV EQUITIES LIMITED,QVE.AX,NOT APPLIC
RADAR IRON LIMITED,RAD.AX,MATERIALS
RAFFLES CAPITAL LIMITED,RAF.AX,DIVERSIFIED FINANCIALS
RAM RESOURCES LIMITED,RMR.AX,MATERIALS
RAMELIUS RESOURCES LIMITED,RMS.AX,MATERIALS
RAMPART ENERGY LTD,RTD.AX,ENERGY
RAMS MORTGAGE SECURITIES TRUST SERIES 2006-1,RMM.AX,NOT APPLIC
RAMS MORTGAGE SECURITIES TRUST SERIES 2007-1HE,RMB.AX,NOT APPLIC
RAMS MORTGAGE SECURITIES TRUST SERIES 2007-2H,RMH.AX,NOT APPLIC
RAMS MORTGAGE SECURITIES TRUST SERIES 2007-3,RMF.AX,NOT APPLIC
RAMSAY HEALTH CARE LIMITED,RHC.AX,HEALTH CARE EQUIPMENT & SERVICES
RAND MINING LIMITED,RND.AX,MATERIALS
RANGE RESOURCES LIMITED,RRS.AX,ENERGY
RAPTIS GROUP LIMITED,RPG.AX,REAL ESTATE
RAWSON RESOURCES LIMITED,RAW.AX,ENERGY
RAYA GROUP LIMITED,RYG.AX,ENERGY
RCG CORPORATION LIMITED,RCG.AX,RETAILING
RCR TOMLINSON LIMITED,RCR.AX,CAPITAL GOODS
REA GROUP LTD,REA.AX,MEDIA
REAL ENERGY CORPORATION LIMITED,RLE.AX,ENERGY
REAL ESTATE CAPITAL PARTNERS USA PROPERTY TRUST,RCU.AX,REAL ESTATE
REALM RESOURCES LIMITED,RRP.AX,MATERIALS
RECALL HOLDINGS LIMITED,REC.AX,COMMERCIAL SERVICES & SUPPLIES
RECKON LIMITED,RKN.AX,SOFTWARE & SERVICES
RECLAIM INDUSTRIES LIMITED,RCM.AX,COMMERCIAL SERVICES & SUPPLIES
RECTIFIER TECHNOLOGIES LTD,RFT.AX,CAPITAL GOODS
RED 5 LIMITED,RED.AX,MATERIALS
RED EMPEROR RESOURCES NL,RMP.AX,ENERGY
RED FORK ENERGY LIMITED,RFE.AX,ENERGY
RED GUM RESOURCES LIMITED,RGX.AX,MATERIALS
RED HILL IRON LIMITED,RHI.AX,MATERIALS
RED METAL LIMITED,RDM.AX,MATERIALS
RED MOUNTAIN MINING LIMITED,RMX.AX,MATERIALS
RED RIVER RESOURCES LIMITED,RVR.AX,MATERIALS
RED SKY ENERGY LIMITED.,ROG.AX,ENERGY
REDBANK COPPER LIMITED,RCP.AX,MATERIALS
REDBANK ENERGY LIMITED,AEJ.AX,UTILITIES
REDCLIFFE RESOURCES LIMITED,RCF.AX,MATERIALS
REDFLEX HOLDINGS LIMITED,RDF.AX,TECHNOLOGY HARDWARE & EQUIPMENT
REDFLOW LIMITED,RFX.AX,CAPITAL GOODS
REDHILL EDUCATION LIMITED,RDH.AX,CONSUMER SERVICES
REDSTONE RESOURCES LIMITED,RDS.AX,MATERIALS
REECE AUSTRALIA LIMITED,REH.AX,CAPITAL GOODS
REED RESOURCES LTD,RDR.AX,MATERIALS
REEDY LAGOON CORPORATION LIMITED,RLC.AX,MATERIALS
REEF CASINO TRUST,RCT.AX,CONSUMER SERVICES
REELTIME MEDIA LIMITED,RMA.AX,MEDIA
REFRESH GROUP LIMITED,RGP.AX,FOOD, BEVERAGE & TOBACCO
REGAL RESOURCES LIMITED,RER.AX,MATERIALS
REGALPOINT RESOURCES LIMITED,RGU.AX,ENERGY
REGENEUS LTD,RGS.AX,PHARMACEUTICALS & BIOTECHNOLOGY
REGIONAL EXPRESS HOLDINGS LIMITED,REX.AX,TRANSPORTATION
REGIS HEALTHCARE LIMITED,REG.AX,HEALTH CARE EQUIPMENT & SERVICES
REGIS RESOURCES LIMITED,RRL.AX,MATERIALS
RENAISSANCE MINERALS LIMITED,RNS.AX,MATERIALS
RENASCOR RESOURCES LIMITED,RNU.AX,ENERGY
REPRODUCTIVE HEALTH SCIENCE LIMITED,RHS.AX,MATERIALS
REPUBLIC GOLD LIMITED,RAU.AX,MATERIALS
REPUBLIC OF AUSTRIA,ROA.AX,NOT APPLIC
RESIMAC TRIOMPHE TRUST,RTT.AX,NOT APPLIC
RESMED INC,RMD.AX,HEALTH CARE EQUIPMENT & SERVICES
RESOLUTE MINING LIMITED,RSG.AX,MATERIALS
RESONANCE HEALTH LIMITED,RHT.AX,HEALTH CARE EQUIPMENT & SERVICES
RESOURCE BASE LIMITED,RBX.AX,MATERIALS
RESOURCE DEVELOPMENT GROUP LIMITED,RDG.AX,COMMERCIAL SERVICES & SUPPLIES
RESOURCE EQUIPMENT LTD,RQL.AX,CAPITAL GOODS
RESOURCE GENERATION LIMITED,RES.AX,ENERGY
RESOURCE MINING CORPORATION LIMITED,RMI.AX,MATERIALS
RESOURCE STAR LIMITED,RSL.AX,ENERGY
RESOURCES & ENERGY GROUP LIMITED,REZ.AX,ENERGY
RETAIL FOOD GROUP LIMITED,RFG.AX,CONSUMER SERVICES
REVA MEDICAL, INC.AX,RVA,HEALTH CARE EQUIPMENT & SERVICES
REVERSE CORP LIMITED,REF.AX,TELECOMMUNICATION SERVICES
REWARD MINERALS LTD,RWD.AX,MATERIALS
REWARDLE HOLDINGS LIMITED,RXH.AX,SOFTWARE & SERVICES
REX MINERALS LIMITED,RXM.AX,MATERIALS
REY RESOURCES LIMITED,REY.AX,ENERGY
RHINOMED LIMITED,RNO.AX,PHARMACEUTICALS & BIOTECHNOLOGY
RHYPE LIMITED,RHP.AX,SOFTWARE & SERVICES
RICHFIELD INTERNATIONAL LIMITED,RIS.AX,TRANSPORTATION
RIDLEY CORPORATION LIMITED,RIC.AX,FOOD, BEVERAGE & TOBACCO
RIEDEL RESOURCES LIMITED,RIE.AX,MATERIALS
RIFT VALLEY RESOURCES LIMITED.,RVY.AX,MATERIALS
RIMFIRE PACIFIC MINING NL,RIM.AX,MATERIALS
RIO TINTO LIMITED,RIO.AX,MATERIALS
RIVERCITY MOTORWAY GROUP,RCY.AX,TRANSPORTATION
RKS CONSOLIDATED LIMITED,RKS.AX,DIVERSIFIED FINANCIALS
RMA ENERGY LIMITED,RMT.AX,MATERIALS
RMG LIMITED,RMG.AX,MATERIALS
RNI NL.,RNI.AX,MATERIALS
RNY PROPERTY TRUST,RNY.AX,REAL ESTATE
ROBUST RESOURCES LIMITED,ROL.AX,MATERIALS
ROC OIL COMPANY LIMITED,ROC.AX,ENERGY
RONGTAI INTERNATIONAL GROUP HOLDINGS LIMITED,RIG.AX,CAPITAL GOODS
ROX RESOURCES LIMITED,RXL.AX,MATERIALS
ROYAL RESOURCES LIMITED,ROY.AX,MATERIALS
ROYAL WOLF HOLDINGS LIMITED,RWH.AX,COMMERCIAL SERVICES & SUPPLIES
ROYALCO RESOURCES LIMITED,RCO.AX,MATERIALS
RTG MINING INC.,RTG.AX,MATERIALS
RUBIANNA RESOURCES LIMITED,RRE.AX,MATERIALS
RUBICON RESOURCES LIMITED,RBR.AX,MATERIALS
RUBICOR GROUP LIMITED,RUB.AX,COMMERCIAL SERVICES & SUPPLIES
RUBIK FINANCIAL LIMITED,RFL.AX,SOFTWARE & SERVICES
RUM JUNGLE RESOURCES LTD,RUM.AX,MATERIALS
RUMBLE RESOURCES LIMITED,RTR.AX,MATERIALS
RUNGEPINCOCKMINARCO LIMITED,RUL.AX,COMMERCIAL SERVICES & SUPPLIES
RURAL FUNDS GROUP,RFF.AX,REAL ESTATE
RURALCO HOLDINGS LIMITED,RHL.AX,RETAILING
RUTILA RESOURCES LIMITED,RTA.AX,MATERIALS
RXP SERVICES LIMITED,RXP.AX,SOFTWARE & SERVICES
SABINA CORPORATION LIMITED,SAP.AX,REAL ESTATE
SABRE RESOURCES LIMITED,SBR.AX,MATERIALS
SAFEROADS HOLDINGS LIMITED,SRH.AX,CAPITAL GOODS
SAFETY MEDICAL PRODUCTS LIMITED,SFP.AX,HEALTH CARE EQUIPMENT & SERVICES
SAI GLOBAL LIMITED,SAI.AX,COMMERCIAL SERVICES & SUPPLIES
SALMAT LIMITED,SLM.AX,COMMERCIAL SERVICES & SUPPLIES
SAMSON OIL & GAS LIMITED,SSN.AX,ENERGY
SANDFIRE RESOURCES NL,SFR.AX,MATERIALS
SANDON CAPITAL INVESTMENTS LIMITED,SNC.AX,NOT APPLIC
SANTANA MINERALS LIMITED,SMI.AX,MATERIALS
SANTOS LIMITED,STO.AX,ENERGY
SARACEN MINERAL HOLDINGS LIMITED,SAR.AX,MATERIALS
SAUNDERS INTERNATIONAL LIMITED,SND.AX,CAPITAL GOODS
SAVCOR GROUP LIMITED,SAV.AX,CAPITAL GOODS
SAYONA MINING LIMITED,SYA.AX,MATERIALS
SCANTECH LIMITED,SCD.AX,TECHNOLOGY HARDWARE & EQUIPMENT
SCENTRE GROUP,SCG.AX,REAL ESTATE
SCENTRE GROUP TRUST 1,SCW.AX,REAL ESTATE
SCHAFFER CORPORATION LIMITED,SFC.AX,AUTOMOBILES & COMPONENTS
SCIGEN LIMITED,SIE.AX,PHARMACEUTICALS & BIOTECHNOLOGY
SCOTGOLD RESOURCES LIMITED,SGZ.AX,MATERIALS
SDI LIMITED,SDI.AX,HEALTH CARE EQUIPMENT & SERVICES
SEALINK TRAVEL GROUP LIMITED,SLK.AX,CONSUMER SERVICES
SECURITISED AUSTRALIAN MORTGAGE TRUST 2008-1,SAJ.AX,NOT APPLIC
SECURITISED AUSTRALIAN MORTGAGE TRUST 2011-1,SAC.AX,NOT APPLIC
SEDGMAN LIMITED,SDM.AX,CAPITAL GOODS
SEEK LIMITED,SEK.AX,COMMERCIAL SERVICES & SUPPLIES
SEGUE RESOURCES LIMITED,SEG.AX,MATERIALS
SELECT EXPLORATION LIMITED,SLT.AX,ENERGY
SELECT HARVESTS LIMITED,SHV.AX,FOOD, BEVERAGE & TOBACCO
SENETAS CORPORATION LIMITED,SEN.AX,TECHNOLOGY HARDWARE & EQUIPMENT
SENEX ENERGY LIMITED,SXY.AX,ENERGY
SERIES 2005-1 TORRENS TRUST,TRW.AX,NOT APPLIC
SERIES 2006-1(E) TORRENS TRUST,TRX.AX,NOT APPLIC
SERIES 2007-1 HARVEY TRUST,HTV.AX,NOT APPLIC
SERIES 2007-1 TORRENS TRUST,TRQ.AX,NOT APPLIC
SERIES 2007-2 REDS TRUST,REQ.AX,NOT APPLIC
SERIES 2009-1 WST TRUST,WSC.AX,NOT APPLIC
SERIES 2010-1 REDS TRUST,REK.AX,NOT APPLIC
SERIES 2010-2 REDS TRUST,RDA.AX,NOT APPLIC
SERIES 2011-1 WST TRUST,WSH.AX,NOT APPLIC
SERIES 2011-2 WST TRUST,WSJ.AX,NOT APPLIC
SERIES 2011-3 WST TRUST,WSN.AX,NOT APPLIC
SERIES 2012-1 WST TRUST,WSO.AX,NOT APPLIC
SERIES 2012-1E REDS EHP TRUST,RFA.AX,NOT APPLIC
SERIES 2012-1E REDS TRUST,RFB.AX,NOT APPLIC
SERIES 2013-1 HARVEY TRUST,HTB.AX,NOT APPLIC
SERIES 2013-1 WST TRUST,WSQ.AX,NOT APPLIC
SERIES 2013-2 WST TRUST,WSD.AX,NOT APPLIC
SERIES 2014-1 WST TRUST,WSZ.AX,NOT APPLIC
SERVCORP LIMITED,SRV.AX,REAL ESTATE
SERVICE STREAM LIMITED,SSM.AX,CAPITAL GOODS
SEVEN GROUP HOLDINGS LIMITED,SVW.AX,CAPITAL GOODS
SEVEN WEST MEDIA LIMITED,SWM.AX,MEDIA
SEYMOUR WHYTE LIMITED,SWL.AX,CAPITAL GOODS
SG FLEET GROUP LIMITED,SGF.AX,COMMERCIAL SERVICES & SUPPLIES
SHAW RIVER MANGANESE LIMITED,SRR.AX,MATERIALS
SHEFFIELD RESOURCES LIMITED,SFX.AX,MATERIALS
SHENHUA INTERNATIONAL LIMITED,SHU.AX,CONSUMER DURABLES & APPAREL
SHINE CORPORATE LTD,SHJ.AX,CONSUMER SERVICES
SHINHAN BANK,SHB.AX,NOT APPLIC
SHOPLY LIMITED,SHP.AX,MEDIA
SHOPPING CENTRES AUSTRALASIA PROPERTY GROUP,SCP.AX,REAL ESTATE
SHREE MINERALS LIMITED,SHH.AX,MATERIALS
SIBURAN RESOURCES LIMITED,SBU.AX,MATERIALS
SIETEL LIMITED,SSL.AX,REAL ESTATE
SIGMA PHARMACEUTICALS LIMITED,SIP.AX,HEALTH CARE EQUIPMENT & SERVICES
SIGNATURE METALS LIMITED,SBL.AX,MATERIALS
SIHAYO GOLD LIMITED,SIH.AX,MATERIALS
SILEX SYSTEMS LIMITED,SLX.AX,SEMICONDUCTORS & SEMICONDUCTOR EQUIPMENT
SILVER CHEF LIMITED,SIV.AX,CAPITAL GOODS
SILVER CITY MINERALS LIMITED,SCI.AX,MATERIALS
SILVER LAKE RESOURCES LIMITED,SLR.AX,MATERIALS
SILVER MINES LIMITED,SVL.AX,MATERIALS
SIMAVITA LIMITED,SVA.AX,HEALTH CARE EQUIPMENT & SERVICES
SIMS METAL MANAGEMENT LIMITED,SGM.AX,MATERIALS
SINGAPORE TELECOMMUNICATIONS LIMITED.,SGT.AX,TELECOMMUNICATION SERVICES
SINO AUSTRALIA OIL & GAS LIMITED,SAO.AX,ENERGY
SINO GAS & ENERGY HOLDINGS LIMITED,SEH.AX,ENERGY
SINO STRATEGIC INTERNATIONAL LIMITED,SSI.AX,CONSUMER SERVICES
SINO-EXCEL ENERGY LIMITED,SLE.AX,COMMERCIAL SERVICES & SUPPLIES
SINOVUS MINING LIMITED,SNV.AX,MATERIALS
SIPA RESOURCES LIMITED,SRI.AX,MATERIALS
SIRIUS RESOURCES NL,SIR.AX,MATERIALS
SIROCCO ENERGY LTD,SCY.AX,ENERGY
SIRTEX MEDICAL LIMITED,SRX.AX,PHARMACEUTICALS & BIOTECHNOLOGY
SITE GROUP INTERNATIONAL LIMITED,SIT.AX,CONSUMER SERVICES
SKILLED GROUP LIMITED,SKE.AX,COMMERCIAL SERVICES & SUPPLIES
SKY NETWORK TELEVISION LIMITED.,SKT.AX,MEDIA
SKYCITY ENTERTAINMENT GROUP LIMITED,SKC.AX,CONSUMER SERVICES
SLATER & GORDON LIMITED,SGH.AX,CONSUMER SERVICES
SMART ABS SERIES 2014-2E TRUST,SAB.AX,NOT APPLIC
SMART PARKING LIMITED,SPZ.AX,TECHNOLOGY HARDWARE & EQUIPMENT
SMART SERIES 2011-3 TRUST,SNA.AX,NOT APPLIC
SMARTGROUP CORPORATION LTD,SIQ.AX,COMMERCIAL SERVICES & SUPPLIES
SMARTPAY HOLDINGS LIMITED,SMP.AX,TELECOMMUNICATION SERVICES
SMARTTRANS HOLDINGS LTD,SMA.AX,SOFTWARE & SERVICES
SML CORPORATION LIMITED,SOP.AX,MATERIALS
SMS MANAGEMENT & TECHNOLOGY LIMITED.,SMX.AX,SOFTWARE & SERVICES
SOFCOM LIMITED,SOF.AX,SOFTWARE & SERVICES
SOIL SUB TECHNOLOGIES LIMITED,SOI.AX,FOOD, BEVERAGE & TOBACCO
SOLAGRAN LIMITED,SLA.AX,PHARMACEUTICALS & BIOTECHNOLOGY
SOLCO LTD,SOO.AX,CAPITAL GOODS
SOLIMAR ENERGY LIMITED.,SXS.AX,ENERGY
SOMNOMED LIMITED,SOM.AX,HEALTH CARE EQUIPMENT & SERVICES
SONIC HEALTHCARE LIMITED,SHL.AX,HEALTH CARE EQUIPMENT & SERVICES
SOUTH AMERICAN FERRO METALS LIMITED,SFZ.AX,MATERIALS
SOUTH AMERICAN IRON & STEEL CORPORATION LIMITED,SAY.AX,MATERIALS
SOUTH BOULDER MINES LTD,STB.AX,MATERIALS
SOUTH EAST ASIA RESOURCES LIMITED,SXI.AX,MATERIALS
SOUTHERN CROSS ELECTRICAL ENGINEERING LTD,SXE.AX,CAPITAL GOODS
SOUTHERN CROSS EXPLORATION N.L.,SXX.AX,MATERIALS
SOUTHERN CROSS GOLDFIELDS LIMITED,SXG.AX,MATERIALS
SOUTHERN CROSS MEDIA GROUP LIMITED,SXL.AX,MEDIA
SOUTHERN CROWN RESOURCES LIMITED,SWR.AX,MATERIALS
SOUTHERN GOLD LIMITED,SAU.AX,MATERIALS
SOUTHERN HEMISPHERE MINING LIMITED,SUH.AX,MATERIALS
SOVEREIGN GOLD COMPANY LIMITED,SOC.AX,MATERIALS
SOVEREIGN METALS LIMITED,SVM.AX,MATERIALS
SPARK INFRASTRUCTURE GROUP,SKI.AX,UTILITIES
SPARK NEW ZEALAND LIMITED,SPK.AX,TELECOMMUNICATION SERVICES
SPDR S&P/ASX 200 FUND,STW.AX,NOT APPLIC
SPDR S&P/ASX 200 LISTED PROPERTY FUND,SLF.AX,NOT APPLIC
SPDR S&P/ASX 50 FUND,SFY.AX,NOT APPLIC
SPECIALTY FASHION GROUP LIMITED,SFH.AX,RETAILING
SPECTRUM RARE EARTHS LIMITED,SPX.AX,MATERIALS
SPEEDCAST INTERNATIONAL LIMITED,SDA.AX,TELECOMMUNICATION SERVICES
SPHERE MINERALS LIMITED,SPH.AX,MATERIALS
SPITFIRE RESOURCES LIMITED,SPI.AX,MATERIALS
SPOTLESS GROUP HOLDINGS LIMITED,SPO.AX,COMMERCIAL SERVICES & SUPPLIES
SPRINT ENERGY LIMITED,SPS.AX,ENERGY
SPRINTEX LIMITED,SIX.AX,AUTOMOBILES & COMPONENTS
ST BARBARA LIMITED,SBM.AX,MATERIALS
ST GEORGE MINING LIMITED,SGQ.AX,MATERIALS
STANFIELD FUNDS MANAGEMENT LIMITED,SFN.AX,DIVERSIFIED FINANCIALS
STANMORE COAL LIMITED,SMR.AX,ENERGY
STARPHARMA HOLDINGS LIMITED,SPL.AX,PHARMACEUTICALS & BIOTECHNOLOGY
STAVELY MINERALS LIMITED,SVY.AX,MATERIALS
STEADFAST GROUP LIMITED,SDF.AX,INSURANCE
STEAMSHIPS TRADING COMPANY LIMITED,SST.AX,CAPITAL GOODS
STELLAR RESOURCES LIMITED,SRZ.AX,MATERIALS
STERLING PLANTATIONS LIMITED,SBI.AX,FOOD, BEVERAGE & TOBACCO
STIRLING PRODUCTS LIMITED,STI.AX,NOT APPLIC
STOCKLAND,SGP.AX,REAL ESTATE
STOKES LIMITED,SKS.AX,CAPITAL GOODS
STONE RESOURCES AUSTRALIA LIMITED,SHK.AX,MATERIALS
STONEHENGE METALS LIMITED,SHE.AX,ENERGY
STONEWALL RESOURCES LIMITED,SWJ.AX,MATERIALS
STRAITS RESOURCES LIMITED.,SRQ.AX,MATERIALS
STRATA-X ENERGY LIMITED,SXA.AX,ENERGY
STRATEGIC ELEMENTS LIMITED,SOR.AX,DIVERSIFIED FINANCIALS
STRATEGIC ENERGY RESOURCES LIMITED,SER.AX,ENERGY
STRATEGIC MINERALS CORPORATION NL,SMC.AX,MATERIALS
STRATOS RESOURCES LIMITED,SAT.AX,MATERIALS
STRATUM METALS LIMITED,SXT.AX,MATERIALS
STREAM GROUP LIMITED,SGO.AX,SOFTWARE & SERVICES
STRIKE ENERGY LIMITED,STX.AX,ENERGY
STRIKE RESOURCES LIMITED,SRK.AX,MATERIALS
STRUCTURAL MONITORING SYSTEMS PLC,SMN.AX,TECHNOLOGY HARDWARE & EQUIPMENT
STRUCTURAL SYSTEMS LIMITED,STS.AX,CAPITAL GOODS
STW COMMUNICATIONS GROUP LIMITED,SGN.AX,MEDIA
STYLE LIMITED,SYP.AX,CAPITAL GOODS
SUBZERO GROUP LIMITED,SZG.AX,CAPITAL GOODS
SUCCESS RESOURCES GLOBAL LTD,SGU.AX,CONSUMER SERVICES
SUDA LTD,SUD.AX,PHARMACEUTICALS & BIOTECHNOLOGY
SUMATRA COPPER & GOLD PLC,SUM.AX,MATERIALS
SUMMERSET GROUP HOLDINGS LIMITED,SNZ.AX,HEALTH CARE EQUIPMENT & SERVICES
SUMMIT RESOURCES LIMITED,SMM.AX,ENERGY
SUN BIOMEDICAL LIMITED,SBN.AX,HEALTH CARE EQUIPMENT & SERVICES
SUN RESOURCES NL,SUR.AX,ENERGY
SUNBIRD ENERGY LIMITED,SNY.AX,ENERGY
SUNBRIDGE GROUP LIMITED,SBB.AX,RETAILING
SUNCORP GROUP LIMITED,SUN.AX,INSURANCE
SUNCORP-METWAY LIMITED .,SBK.AX,INSURANCE
SUNDANCE ENERGY AUSTRALIA LIMITED,SEA.AX,ENERGY
SUNDANCE RESOURCES LIMITED,SDL.AX,MATERIALS
SUNLAND GROUP LIMITED,SDG.AX,REAL ESTATE
SUNVEST CORPORATION LIMITED,SVS.AX,NOT APPLIC
SUPER RETAIL GROUP LIMITED,SUL.AX,RETAILING
SUPERIOR RESOURCES LIMITED,SPQ.AX,MATERIALS
SUPPLY NETWORK LIMITED,SNL.AX,RETAILING
SWALA ENERGY LIMITED,SWE.AX,ENERGY
SWAN GOLD MINING LIMITED,SWA.AX,MATERIALS
SWICK MINING SERVICES LTD,SWK.AX,CAPITAL GOODS
SWW ENERGY LIMITED,SWW.AX,ENERGY
SYDNEY AIRPORT,SYD.AX,TRANSPORTATION
SYNDICATED METALS LIMITED,SMD.AX,MATERIALS
SYNERGY PLUS LIMITED,SNR.AX,SOFTWARE & SERVICES
SYNGAS LIMITED,SYS.AX,ENERGY
SYRAH RESOURCES LIMITED,SYR.AX,MATERIALS
TABCORP HOLDINGS LIMITED,TAH.AX,CONSUMER SERVICES
TAG PACIFIC LIMITED,TAG.AX,DIVERSIFIED FINANCIALS
TAKORADI LIMITED,TKG.AX,MATERIALS
TALGA RESOURCES LTD,TLG.AX,MATERIALS
TALISMAN MINING LIMITED,TLM.AX,MATERIALS
TALON PETROLEUM LIMITED,TPD.AX,ENERGY
TAMASKA OIL AND GAS LTD,TMK.AX,ENERGY
TAMAWOOD LIMITED,TWD.AX,CONSUMER DURABLES & APPAREL
TANAMI GOLD NL,TAM.AX,MATERIALS
TANDOU LIMITED,TAN.AX,FOOD, BEVERAGE & TOBACCO
TANGIERS PETROLEUM LIMITED,TPT.AX,ENERGY
TAP OIL LIMITED,TAP.AX,ENERGY
TARGET ENERGY LIMITED,TEX.AX,ENERGY
TARUGA GOLD LIMITED,TAR.AX,MATERIALS
TASMAN RESOURCES LTD,TAS.AX,MATERIALS
TASMANIA MINES LIMITED,TMM.AX,MATERIALS
TASSAL GROUP LIMITED,TGR.AX,FOOD, BEVERAGE & TOBACCO
TATTS GROUP LIMITED,TTS.AX,CONSUMER SERVICES
TAWANA RESOURCES NL,TAW.AX,MATERIALS
TECHNICHE LIMITED.,TCN.AX,DIVERSIFIED FINANCIALS
TECHNOLOGY ONE LIMITED,TNE.AX,SOFTWARE & SERVICES
TEL.PACIFIC LIMITED,TPC.AX,TELECOMMUNICATION SERVICES
TELESSO TECHNOLOGIES LIMITED,TEO.AX,NOT APPLIC
TELLUS RESOURCES LTD,TLU.AX,MATERIALS
TELSTRA CORPORATION LIMITED.,TLS.AX,TELECOMMUNICATION SERVICES
TEMPLETON GLOBAL GROWTH FUND LIMITED,TGG.AX,DIVERSIFIED FINANCIALS
TEMPO AUSTRALIA LTD,TPP.AX,COMMERCIAL SERVICES & SUPPLIES
TEN NETWORK HOLDINGS LIMITED,TEN.AX,MEDIA
TERANGA GOLD CORPORATION,TGZ.AX,MATERIALS
TERRAIN MINERALS LIMITED,TMX.AX,MATERIALS
TERRAMIN AUSTRALIA LIMITED.,TZN.AX,MATERIALS
TEST SECURITY,TES.AX,CLASS PEND
TFS CORPORATION LIMITED,TFC.AX,MATERIALS
THE PAS GROUP LIMITED,PGR.AX,RETAILING
THE REJECT SHOP LIMITED,TRS.AX,RETAILING
THE ROYAL BANK OF SCOTLAND N.V.,ABO.AX,NOT APPLIC
THE WATERBERG COAL COMPANY LIMITED,WCC.AX,ENERGY
THINK CHILDCARE AND EDUCATION LIMITED,TNK.AX,CLASS PEND
THINKSMART LIMITED,TSM.AX,DIVERSIFIED FINANCIALS
THO SERVICES LIMITED,THO.AX,CAPITAL GOODS
THOMSON RESOURCES LIMITED,TMZ.AX,MATERIALS
THOR MINING PLC,THR.AX,MATERIALS
THORN GROUP LIMITED,TGA.AX,RETAILING
THORNEY OPPORTUNITIES LTD,TOP.AX,NOT APPLIC
THUNDELARRA LIMITED,THX.AX,MATERIALS
TIAN POH RESOURCES LIMITED,TPO.AX,CLASS PEND
TIARO COAL LIMITED,TCM.AX,ENERGY
TIGER RESOURCES LIMITED,TGS.AX,MATERIALS
TIGERS REALM COAL LIMITED,TIG.AX,MATERIALS
TIMPETRA RESOURCES LIMITED,TPR.AX,MATERIALS
TINHO UNION GROUP (AUSTRALIA) LIMITED,TUA.AX,CLASS PEND
TISSUE THERAPIES LIMITED,TIS.AX,PHARMACEUTICALS & BIOTECHNOLOGY
TITAN ENERGY LTD,TTE.AX,ENERGY
TITAN ENERGY SERVICES LIMITED,TTN.AX,ENERGY
TLOU ENERGY LIMITED,TOU.AX,ENERGY
TNG LIMITED,TNG.AX,MATERIALS
TOLL HOLDINGS LIMITED,TOL.AX,TRANSPORTATION
TOP END MINERALS LIMITED,TND.AX,ENERGY
TORIAN RESOURCES LIMITED,TNR.AX,MATERIALS
TORO ENERGY LIMITED,TOE.AX,ENERGY
TORRENS 2009-3 TRUST,TRB.AX,NOT APPLIC
TORRENS SERIES 2010-1 TRUST,TRP.AX,NOT APPLIC
TORRENS SERIES 2010-2 TRUST,TRK.AX,NOT APPLIC
TORRENS SERIES 2010-3 TRUST,TOA.AX,NOT APPLIC
TORRENS SERIES 2013-1 TRUST,TNB.AX,NOT APPLIC
TORRENS SERIES 2013-2 TRUST,TNF.AX,NOT APPLIC
TORRENS SERIES 2014-1 TRUST,TNH.AX,NOT APPLIC
TOWER LIMITED,TWR.AX,INSURANCE
TOX FREE SOLUTIONS LIMITED,TOX.AX,COMMERCIAL SERVICES & SUPPLIES
